x	y
-0.5479669163145003	0.6884959909886476
-0.5408306142282924	0.6942742542799846
-0.5325179230901659	0.7008554559120176
-0.507087671367669	0.720111521257116
-0.49287086347505515	0.7300515595720332
-0.47946480972170147	0.7388284344827013
-0.46581077097234275	0.7472143176363313
-0.45192014728631635	0.7552022074733618
-0.43780453625296456	0.7627854347276655
-0.42347572330854494	0.7699576679948686
-0.4089456718963159	0.7767129190185775
-0.3942265134779886	0.7830455476901086
-0.37933053740490036	0.7889502667575404
-0.36427018065736383	0.7944221462401562
-0.3490580174607597	0.7994566175445935
-0.33370674878703305	0.8040494772792662
-0.3182291917503727	0.8081968907638667
-0.30263826890591816	0.8118953952310273
-0.2869469974604338	0.8151419027174598
-0.27116847840395447	0.8179337026421659
-0.2553158855714716	0.8202684640695612
-0.23940245464381874	0.8221442376556228
-0.2234414720969019	0.8235594572754428
-0.2074462641085229	0.8245129413308186
-0.19143018543206866	0.8250038937367961
-0.17540660824632062	0.8250319045863393
-0.15938891099073352	0.824596950492569
-0.14339046719547896	0.8236993946082912
-0.12742463431558668	0.8223399863227907
-0.1115047425785135	0.8205198606361513
-0.09564408385443429	0.8182405372116177
-0.07985590055857324	0.8155039191067952
-0.0641533745948149	0.8123122911847458
-0.0485496163498374	0.8086683182063042
-0.03305765374696491	0.8045750426052106
-0.017690421368862546	0.8000358819479148
-0.0024607496581704885	0.7950546260801749
0.012618645794917699	0.7896354339628321
0.02753517486918832	0.7837828301993994
0.04227638342417236	0.7775017012583717
0.05682996369838318	0.7707972913934057
0.0711837645853412	0.7636751982647761
0.08532580177880478	0.7561413682657631
0.09924426777872644	0.7482020915578791
0.11292754174960057	0.7398639968190739
0.12636419922295736	0.731134045709301
0.1395430216358985	0.7220195270580788
0.15245300569773096	0.7125280507788814
0.1650833725768523	0.7026675415154552
0.17742357690024033	0.6924462320253583
0.18946331555801665	0.6818726563062464
0.2004127273005904	0.6716947739090303
0.20468181844230643	0.6676130611879167
0.20831921282285715	0.6640925628927201
0.21190716115817498	0.6605844451458298
0.21545155087325463	0.6570835459618498
0.21895325370830665	0.6535895127568806
0.22241311475422998	0.6501019992157688
0.2258319532287033	0.6466206652285116
0.22921056324595634	0.6431451768081606
0.23254971456186374	0.6396752060090197
0.2358501532951897	0.6362104308452038
0.23911260262578332	0.6327505352096511
0.24233776347054714	0.6292952087935956
0.24552631513789586	0.6258441470065987
0.2486789159614483	0.6223970508971747
0.2517962039136522	0.6189536270740582
0.25487879720002693	0.6155135876281508
0.2579272948346633	0.6120766500551958
0.260942277197612	0.6086425371792237
0.2639243065747705	0.6052109770767916
0.2668739276808633	0.6017817030020461
0.26979166816605715	0.5983544533126531
0.272678039106772	0.5949289713966159
0.2755335354812054	0.5915050056000055
0.2783586366300838	0.5880823091556233
0.2811538067031262	0.5846606401126191
0.283919495091691	0.5812397612670841
0.28665613684805213	0.5778194400936495
0.2893641530917525	0.5743994486780969
0.29204395140348405	0.5709795636509631
0.2946959262068538	0.5675595661222104
0.2973204591384513	0.5641392416169584
0.29991791940661855	0.5607183800122584
0.30248866413927966	0.5572967754749358
0.30503303872117105	0.5538742264005255
0.30755137712081604	0.5504505353533163
0.3100440022076091	0.5470255090074643
0.31251122605929726	0.5435989580892219
0.3149533502601725	0.5401706973202917
0.31737067526412416	0.536740532417028
0.3197637074175538	0.5333079632088026
0.32213222942441955	0.5298735179624869
0.3244767656784213	0.5264366507014203
0.3267975633596111	0.5229972042268404
0.3290948662549975	0.5195550170007854
0.33136891012143177	0.516109930223735
0.33361992230765114	0.5126617886790921
0.335848121981252	0.509210440686788
0.3380537203489554	0.5057557380580497
0.34023692087038193	0.5022975360513405
0.34253117129817046	0.49862041098748533
1.3515249826398221	-1.136170393159596
1.3531646672732083	-1.1389248641231822
1.3559026533811356	-1.1437999733667585
1.3597825008461721	-1.151694356110512
1.3631485819094766	-1.159821101678828
1.3659870646219359	-1.168146815530982
1.3682862850492308	-1.1766372855228908
1.370036795201445	-1.1852576224921538
1.371231401856884	-1.1939724036251316
1.3718651961205537	-1.2027458180168216
1.3719355735958771	-1.2115418138255876
1.3714422450867125	-1.2203242464179138
1.3703872377857231	-1.2290570268944712
1.368774886944205	-1.237704270387098
1.3666118180576183	-1.246230443517444
1.3639069196399893	-1.2546005104112765
1.360671306699121	-1.2627800766683384
1.356918275062621	-1.2707355306963763
1.3526632467425024	-1.2784341818283562
1.3479237065628393	-1.2858443946554097
1.3427191303108597	-1.2929357190235442
1.337070904706757	-1.2996790151598527
1.331002239521077	-1.306046573414081
1.3245380722007936	-1.3120122281235218
1.3202271439740745	-1.3155730083593586
